date,drug_name,price,pharmacy_id,region,temperature,season,promotion
2023-01-27,ARANESP 30 µG,0.0,pharma_12,Marrakech,9.0,winter,1
2023-01-28,AVASTIN,3983.0,pharma_12,Marrakech,14.1,winter,0
2023-01-28,ERCEFURYL,17.35,pharma_14,Tanger,14.1,winter,0
2023-01-28,KETALGIC LP 200 MG,71.0,pharma_9,Casablanca,14.1,winter,1
2023-01-28,VERASKIN,18.85,pharma_15,Casablanca,14.1,winter,1
2023-01-28,MIVACRON,0.0,pharma_13,Marrakech,14.1,winter,0
2023-01-28,APIDRA SOLOSTAR,98.4,pharma_9,Casablanca,14.1,winter,1
2023-01-28,SPIRIVA,571.0,pharma_19,Casablanca,14.1,winter,0
2023-01-28,STADIAR,10.0,pharma_5,Rabat,14.1,winter,1
2023-01-28,ONGECIN,257.0,pharma_3,Rabat,14.1,winter,0
2023-01-28,PROGESTERONE RETARD PHARLON,66.3,pharma_20,Casablanca,14.1,winter,0
2023-01-28,MEGASFON,22.8,pharma_2,Casablanca,14.1,winter,0
2023-01-28,DERMOVAL,40.0,pharma_15,Casablanca,14.1,winter,1
2023-01-28,NEO-CODION NOURRISSONS,12.55,pharma_1,Casablanca,14.1,winter,0
2023-01-28,CEFAPEROS,170.1,pharma_7,Marrakech,14.1,winter,0
2023-01-28,ASTAPH,80.6,pharma_6,Casablanca,14.1,winter,0
2023-01-28,HEXABRIX,385.4,pharma_6,Casablanca,14.1,winter,0
2023-01-28,NAPROXENE PHARMA FORT,51.2,pharma_17,Rabat,14.1,winter,0
2023-01-28,PREVENAR,808.0,pharma_2,Casablanca,14.1,winter,0
2023-01-28,GYNOMYK,62.2,pharma_2,Casablanca,14.1,winter,1
2023-01-28,CLAVULIN,44.2,pharma_10,Casablanca,14.1,winter,0
2023-01-28,AVOSTAV,337.0,pharma_18,Rabat,14.1,winter,0
2023-01-28,SPASFON,27.5,pharma_19,Casablanca,14.1,winter,1
2023-01-28,HYDROXO 5000,58.5,pharma_19,Casablanca,14.1,winter,0
2023-01-28,PANOXYL,40.2,pharma_13,Marrakech,14.1,winter,0
2023-01-28,SPASFON,27.5,pharma_14,Tanger,14.1,winter,0
2023-01-28,NO-DOL CODEINE 500MG/30MG,28.0,pharma_1,Casablanca,14.1,winter,0
2023-01-28,QUINOLOX,149.0,pharma_3,Rabat,14.1,winter,0
2023-01-28,ASPEGIC AD,61.1,pharma_15,Casablanca,14.1,winter,0
2023-01-28,FLUMYK,27.0,pharma_11,Rabat,14.1,winter,1
2023-01-28,GLYCEMAT 30 MG LM,68.5,pharma_15,Casablanca,14.1,winter,1
2023-01-28,SUPRALOX,47.0,pharma_19,Casablanca,14.1,winter,1
2023-01-28,UNIZITRO,72.0,pharma_12,Marrakech,14.1,winter,0
2023-01-28,LANTUS,759.0,pharma_13,Marrakech,14.1,winter,0
2023-01-28,"INNOHEP 3500 UI ANTI-XA/0,35 ML",100.5,pharma_20,Casablanca,14.1,winter,0
2023-01-28,BICALUTAMIDE GT 150 MG,3390.6,pharma_2,Casablanca,14.1,winter,1
2023-01-28,TAZOCILLINE,177.7,pharma_18,Rabat,14.1,winter,0
2023-01-28,CEFAPEROS,170.1,pharma_10,Casablanca,14.1,winter,1
2023-01-28,APIDRA SOLOSTAR,439.0,pharma_10,Casablanca,14.1,winter,0
2023-01-28,NORDAZ 15 MG,29.1,pharma_8,Marrakech,14.1,winter,0
2023-01-28,ATENOR,71.0,pharma_4,Fes,14.1,winter,1
2023-01-28,STAPHYPEN,68.3,pharma_3,Rabat,14.1,winter,1
2023-01-28,MAXIPENE,22.5,pharma_16,Rabat,14.1,winter,1
2023-01-28,ACT HIB,153.0,pharma_8,Marrakech,14.1,winter,1
2023-01-28,AMOXIL,30.05,pharma_19,Casablanca,14.1,winter,0
2023-01-28,MYCOFLU,30.0,pharma_15,Casablanca,14.1,winter,0
2023-01-28,FURADANTINE,26.0,pharma_20,Casablanca,14.1,winter,0
2023-01-28,STARMOX,46.1,pharma_4,Fes,14.1,winter,1
2023-01-28,OKARUBICIN,90.0,pharma_20,Casablanca,14.1,winter,0
2023-01-28,ALFAPROXINE,200.0,pharma_9,Casablanca,14.1,winter,0
2023-01-28,TAGAMET,89.0,pharma_18,Rabat,14.1,winter,0
2023-01-29,ZOLAM,72.0,pharma_8,Marrakech,7.8,winter,0
2023-01-29,PHARMATEX,72.3,pharma_14,Tanger,7.8,winter,0
2023-01-29,FUCIDINE,137.7,pharma_17,Rabat,7.8,winter,0
2023-01-29,LAROXYL,38.3,pharma_6,Casablanca,7.8,winter,1
2023-01-29,HYPNOVEL,0.0,pharma_7,Marrakech,7.8,winter,1
2023-01-29,CLAVULIN,149.0,pharma_3,Rabat,7.8,winter,1
2023-01-29,SIMVASTATINE GT,48.0,pharma_8,Marrakech,7.8,winter,1
2023-01-29,BIODROXIL,76.5,pharma_18,Rabat,7.8,winter,1
2023-01-29,HUMALOG KWIK PEN MIX 25,111.0,pharma_6,Casablanca,7.8,winter,0
2023-01-29,DOBUTAMINE MYLAN,1463.0,pharma_4,Fes,7.8,winter,0
2023-01-29,NEOMOX,34.6,pharma_4,Fes,7.8,winter,1
2023-01-29,MICROPAKINE LP 250 MG,90.9,pharma_2,Casablanca,7.8,winter,1
2023-01-29,MELOXICAM GT,54.6,pharma_4,Fes,7.8,winter,1
2023-01-29,SANDOCAL,28.5,pharma_3,Rabat,7.8,winter,1
2023-01-29,NEUTRAL,22.5,pharma_19,Casablanca,7.8,winter,0
2023-01-29,FONZYLANE,98.3,pharma_20,Casablanca,7.8,winter,0
2023-01-29,MIBRAL,106.0,pharma_16,Rabat,7.8,winter,1
2023-01-29,PECTRYL,22.7,pharma_2,Casablanca,7.8,winter,1
2023-01-29,REDLIP,130.0,pharma_12,Marrakech,7.8,winter,1
2023-01-29,FEBREX ADULTE,21.0,pharma_10,Casablanca,7.8,winter,1
2023-01-29,MUCOLATOR,43.85,pharma_4,Fes,7.8,winter,1
2023-01-29,GELUPRANE,16.6,pharma_14,Tanger,7.8,winter,1
2023-01-29,SOLU MEDROL,24.3,pharma_19,Casablanca,7.8,winter,0
2023-01-29,AVANDAMET,58.1,pharma_8,Marrakech,7.8,winter,0
2023-01-29,ROVAMYCINE,67.7,pharma_1,Casablanca,7.8,winter,0
2023-01-29,HYDROXO 5000,58.5,pharma_1,Casablanca,7.8,winter,1
2023-01-29,ARGENT COLLOIDAL 5%,29.0,pharma_4,Fes,7.8,winter,1
2023-01-29,PIMLO 10 MG,59.1,pharma_8,Marrakech,7.8,winter,1
2023-01-29,VARILRIX,270.0,pharma_8,Marrakech,7.8,winter,0
2023-01-29,OROKEN,119.3,pharma_3,Rabat,7.8,winter,0
2023-01-29,XENETIX 350,346.9,pharma_12,Marrakech,7.8,winter,1
2023-01-29,ADEX,38.0,pharma_2,Casablanca,7.8,winter,0
2023-01-29,MACROMAX,179.0,pharma_15,Casablanca,7.8,winter,1
2023-01-29,TONICALCIUM ENFANTS,23.9,pharma_4,Fes,7.8,winter,1
2023-01-29,EPREX,5323.6,pharma_10,Casablanca,7.8,winter,0
2023-01-29,INSULINE MIXTARD 30 HM,190.3,pharma_2,Casablanca,7.8,winter,1
2023-01-29,ARES,36.0,pharma_19,Casablanca,7.8,winter,1
2023-01-29,ANAFRANIL,72.9,pharma_1,Casablanca,7.8,winter,0
2023-01-29,MYCOFLU,80.0,pharma_9,Casablanca,7.8,winter,1
2023-01-29,FLOXYFRAL,95.3,pharma_12,Marrakech,7.8,winter,1
2023-01-29,CUROSURF 120 MG,4499.0,pharma_13,Marrakech,7.8,winter,0
2023-01-29,ARES,68.0,pharma_17,Rabat,7.8,winter,1
2023-01-29,OFLUREX,82.6,pharma_11,Rabat,7.8,winter,0
2023-01-29,"INNOHEP 10 000 UI ANTI-XA/0,5 ML",304.4,pharma_3,Rabat,7.8,winter,0
2023-01-29,DULTAVAX,127.0,pharma_11,Rabat,7.8,winter,0
2023-01-29,FUCIDINE,39.7,pharma_2,Casablanca,7.8,winter,1
2023-01-29,TOPIRAMATE GT 50 MG,108.0,pharma_16,Rabat,7.8,winter,1
2023-01-29,AMLODIPINE GT,32.0,pharma_20,Casablanca,7.8,winter,1
2023-01-29,VERASKIN,39.8,pharma_9,Casablanca,7.8,winter,1
2023-01-29,ACLAV,121.5,pharma_5,Rabat,7.8,winter,1
2023-01-30,DECAPEPTYL LP,1456.0,pharma_8,Marrakech,8.0,winter,0
2023-01-30,CEFAPEROS,130.8,pharma_9,Casablanca,8.0,winter,0
2023-01-30,NOVALGINE,13.8,pharma_18,Rabat,8.0,winter,1
2023-01-30,STARMOX,46.1,pharma_7,Marrakech,8.0,winter,1
2023-01-30,BUDENA,234.0,pharma_11,Rabat,8.0,winter,1
2023-01-30,ZEFFIX,914.0,pharma_7,Marrakech,8.0,winter,1
2023-01-30,UROBACID,120.0,pharma_12,Marrakech,8.0,winter,0
2023-01-30,MODECATE,76.6,pharma_1,Casablanca,8.0,winter,0
2023-01-30,AIRLIX,31.9,pharma_14,Tanger,8.0,winter,0
2023-01-30,TERBINAFINE GT,269.0,pharma_1,Casablanca,8.0,winter,1
2023-01-30,TRIAXON,256.0,pharma_7,Marrakech,8.0,winter,1
2023-01-30,ACIVIR,25.0,pharma_7,Marrakech,8.0,winter,0
2023-01-30,ORAPRED 5 MG,20.0,pharma_16,Rabat,8.0,winter,1
2023-01-30,ICANAL RETARD,140.25,pharma_16,Rabat,8.0,winter,0
2023-01-30,PUREGON,338.9,pharma_8,Marrakech,8.0,winter,1
2023-01-30,CEFAPEROS,98.7,pharma_8,Marrakech,8.0,winter,1
2023-01-30,EUCARBON,91.0,pharma_11,Rabat,8.0,winter,0
2023-01-30,OXONE 1G/5 ML IM,85.0,pharma_2,Casablanca,8.0,winter,1
2023-01-30,OTIPAX,20.2,pharma_8,Marrakech,8.0,winter,0
2023-01-30,RHINOFEBRAL,14.3,pharma_15,Casablanca,8.0,winter,0
2023-01-30,ENDOXAN 200 MG,184.3,pharma_10,Casablanca,8.0,winter,1
2023-01-30,PHYSIOMYCINE,64.7,pharma_18,Rabat,8.0,winter,1
2023-01-30,NAPROSYNE,53.1,pharma_4,Fes,8.0,winter,1
2023-01-30,PIPERACILLINE MYLAN,0.0,pharma_11,Rabat,8.0,winter,0
2023-01-30,ACTICARBINE,46.9,pharma_6,Casablanca,8.0,winter,0
2023-01-30,ODIA,38.0,pharma_14,Tanger,8.0,winter,1
2023-01-30,ARACTINE,18.25,pharma_17,Rabat,8.0,winter,0
2023-01-30,TRAMIUM 200MG,83.0,pharma_12,Marrakech,8.0,winter,1
2023-01-30,FAZOL,24.4,pharma_20,Casablanca,8.0,winter,0
2023-01-30,ARIXTRA 7.5 MG/0.6 ML,1818.0,pharma_8,Marrakech,8.0,winter,1
2023-01-30,SPASMOPAN,20.0,pharma_16,Rabat,8.0,winter,1
2023-01-30,ALFAMOX,45.0,pharma_7,Marrakech,8.0,winter,0
2023-01-30,VIAGRA,494.2,pharma_15,Casablanca,8.0,winter,0
2023-01-30,DOBUTAMINE MYLAN,1463.0,pharma_10,Casablanca,8.0,winter,1
2023-01-30,BOURGET INOSITOL,23.2,pharma_6,Casablanca,8.0,winter,0
2023-01-30,MICARDIS,230.0,pharma_11,Rabat,8.0,winter,0
2023-01-30,CLAMOXYL,25.4,pharma_17,Rabat,8.0,winter,0
2023-01-30,AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN,481.0,pharma_5,Rabat,8.0,winter,0
2023-01-30,CLOPIDOGREL GT 75 MG,255.0,pharma_4,Fes,8.0,winter,1
2023-01-30,THIOPENTAL BIOCHEMIE,433.9,pharma_14,Tanger,8.0,winter,1
2023-01-30,HOMEOVOX,36.0,pharma_18,Rabat,8.0,winter,1
2023-01-30,RODAL,32.0,pharma_6,Casablanca,8.0,winter,0
2023-01-30,DEPRESTAT,126.8,pharma_14,Tanger,8.0,winter,1
2023-01-30,PRIMPERAN,28.2,pharma_17,Rabat,8.0,winter,0
2023-01-30,DIMAZOL,48.0,pharma_16,Rabat,8.0,winter,0
2023-01-30,OSMOSINE,34.0,pharma_14,Tanger,8.0,winter,0
2023-01-30,INVANZ,746.0,pharma_18,Rabat,8.0,winter,0
2023-01-30,ISOPRINOSINE,52.5,pharma_19,Casablanca,8.0,winter,1
2023-01-30,LETROZOLE GT,713.0,pharma_16,Rabat,8.0,winter,0
2023-01-30,ANDRIOL GM,190.2,pharma_16,Rabat,8.0,winter,0
2023-01-31,ACLAV,121.5,pharma_11,Rabat,17.8,winter,1
2023-01-31,TEMESTA,29.5,pharma_11,Rabat,17.8,winter,0
2023-01-31,VELAXOR LP,179.0,pharma_12,Marrakech,17.8,winter,1
2023-01-31,FLUOXET,180.0,pharma_16,Rabat,17.8,winter,0
2023-01-31,FLUOCARIL BF 180,18.2,pharma_13,Marrakech,17.8,winter,0
2023-01-31,ARANESP 150 µG,0.0,pharma_2,Casablanca,17.8,winter,0
2023-01-31,PRIMALAN,31.9,pharma_2,Casablanca,17.8,winter,0
2023-01-31,CLOPRAME,17.3,pharma_13,Marrakech,17.8,winter,1
2023-01-31,SOLIAN 100 MG,139.6,pharma_20,Casablanca,17.8,winter,1
2023-01-31,DETENSIEL,72.0,pharma_20,Casablanca,17.8,winter,1
2023-01-31,PURINOL,14.9,pharma_11,Rabat,17.8,winter,1
2023-01-31,FOLINATE DE CALCIUM AGUETTANT 50 MG,677.0,pharma_2,Casablanca,17.8,winter,1
2023-01-31,RADIOSELECTAN URINAIRE ET VASCULAIRE,136.8,pharma_5,Rabat,17.8,winter,0
2023-01-31,AGIFENE,22.5,pharma_8,Marrakech,17.8,winter,0
2023-01-31,PHYSIOMYCINE,64.7,pharma_3,Rabat,17.8,winter,1
2023-01-31,CONTALAX,12.35,pharma_20,Casablanca,17.8,winter,0
2023-01-31,MAXAIR,155.2,pharma_8,Marrakech,17.8,winter,1
2023-01-31,PROTON,190.0,pharma_14,Tanger,17.8,winter,0
2023-01-31,IMUREL,378.0,pharma_13,Marrakech,17.8,winter,0
2023-01-31,PHARMAURACIL,25.0,pharma_13,Marrakech,17.8,winter,0
2023-01-31,CATEX,150.0,pharma_6,Casablanca,17.8,winter,1
2023-01-31,EOSINE PHARMA,9.5,pharma_6,Casablanca,17.8,winter,1
2023-01-31,THEOPHYLLINE BRUNEAU ADULTE,15.2,pharma_8,Marrakech,17.8,winter,0
2023-01-31,BONDRONAT,2965.0,pharma_10,Casablanca,17.8,winter,1
2023-01-31,ELVORINE,585.4,pharma_2,Casablanca,17.8,winter,1
2023-01-31,FACTIVE 320 MG,213.5,pharma_2,Casablanca,17.8,winter,1
2023-01-31,VANTEC,37.7,pharma_12,Marrakech,17.8,winter,1
2023-01-31,AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN,481.0,pharma_11,Rabat,17.8,winter,0
2023-01-31,CATEX,85.0,pharma_10,Casablanca,17.8,winter,1
2023-01-31,CLOPRAME,13.1,pharma_5,Rabat,17.8,winter,1
2023-01-31,LEUCODININE,18.0,pharma_1,Casablanca,17.8,winter,1
2023-01-31,GEPRID,114.4,pharma_15,Casablanca,17.8,winter,0
2023-01-31,LIBRAX,21.0,pharma_20,Casablanca,17.8,winter,0
2023-01-31,MEXINE 250 MG,72.0,pharma_12,Marrakech,17.8,winter,1
2023-01-31,MEDIZAPIN,240.0,pharma_12,Marrakech,17.8,winter,1
2023-01-31,CAUSTINERF ARSENICAL,230.0,pharma_20,Casablanca,17.8,winter,1
2023-01-31,PLASMION,126.4,pharma_5,Rabat,17.8,winter,0
2023-01-31,PENTAXIM,296.0,pharma_4,Fes,17.8,winter,0
2023-01-31,CEFTAJECT I.V 1G/3.5ML,90.0,pharma_17,Rabat,17.8,winter,1
2023-01-31,HISTANORM,48.0,pharma_16,Rabat,17.8,winter,1
2023-01-31,UROSTA,62.75,pharma_12,Marrakech,17.8,winter,0
2023-01-31,ULTRA-LEVURE,38.1,pharma_11,Rabat,17.8,winter,0
2023-01-31,LARGACTIL,17.1,pharma_11,Rabat,17.8,winter,1
2023-01-31,TRIATEC,122.1,pharma_11,Rabat,17.8,winter,1
2023-01-31,CYCLOMIDE NOVOPHARMA 500 MG,34.2,pharma_15,Casablanca,17.8,winter,0
2023-01-31,FLIXOTIDE,150.0,pharma_16,Rabat,17.8,winter,1
2023-01-31,FLAGENTYL,61.8,pharma_12,Marrakech,17.8,winter,1
2023-01-31,COMBANTRIN,22.1,pharma_20,Casablanca,17.8,winter,1
2023-01-31,ALGANTIL,72.8,pharma_9,Casablanca,17.8,winter,1
2023-01-31,ASPRO,17.0,pharma_9,Casablanca,17.8,winter,0
2023-02-01,MOTILIUM,34.4,pharma_19,Casablanca,13.4,winter,1
2023-02-01,VANTEC,20.3,pharma_17,Rabat,13.4,winter,1
2023-02-01,MEGAFLOX IV,80.0,pharma_16,Rabat,13.4,winter,0
2023-02-01,WELLBUTRIN XR 300 MG,503.7,pharma_2,Casablanca,13.4,winter,0
2023-02-01,FLUOXET,71.4,pharma_18,Rabat,13.4,winter,1
2023-02-01,HIBERIX,185.5,pharma_16,Rabat,13.4,winter,0
2023-02-01,DEPAKINE,43.5,pharma_1,Casablanca,13.4,winter,0
2023-02-01,ARES,136.8,pharma_17,Rabat,13.4,winter,0
2023-02-01,KETALGIC LP 200 MG,71.0,pharma_7,Marrakech,13.4,winter,0
2023-02-01,OXALIPLATINE WIN 5 MG/ML,0.0,pharma_20,Casablanca,13.4,winter,0
2023-02-01,ZORAC,155.0,pharma_4,Fes,13.4,winter,0
2023-02-01,FRAXODI,368.0,pharma_2,Casablanca,13.4,winter,1
2023-02-01,CHEMOSET 2MG/ML,288.0,pharma_8,Marrakech,13.4,winter,1
2023-02-01,ADRIBLASTINE,109.5,pharma_4,Fes,13.4,winter,0
2023-02-01,FLIXOTIDE DISKUS,490.0,pharma_3,Rabat,13.4,winter,1
2023-02-01,CURACNE,209.0,pharma_18,Rabat,13.4,winter,0
2023-02-01,THIAM,52.0,pharma_1,Casablanca,13.4,winter,0
2023-02-01,FLUZOFT,83.0,pharma_19,Casablanca,13.4,winter,0
2023-02-01,KETODERM,185.1,pharma_6,Casablanca,13.4,winter,0
2023-02-01,MACROMAX,135.0,pharma_18,Rabat,13.4,winter,1
2023-02-01,GLEMA,80.0,pharma_6,Casablanca,13.4,winter,0
2023-02-01,PYRALVEX,12.9,pharma_19,Casablanca,13.4,winter,1
2023-02-01,ZOLAM,120.7,pharma_1,Casablanca,13.4,winter,1
2023-02-01,NOCOL,198.0,pharma_6,Casablanca,13.4,winter,1
2023-02-01,ARANESP 150 µG,0.0,pharma_15,Casablanca,13.4,winter,0
2023-02-01,GLYCAN 850 RETARD,38.1,pharma_7,Marrakech,13.4,winter,1
2023-02-01,CIVASTINE,69.0,pharma_17,Rabat,13.4,winter,0
2023-02-01,STADIAR,10.0,pharma_17,Rabat,13.4,winter,1
2023-02-01,NAPROXENE PHARMA FORT,86.7,pharma_2,Casablanca,13.4,winter,1
2023-02-01,ODIA,84.0,pharma_8,Marrakech,13.4,winter,0
2023-02-01,SOLUPRED,33.3,pharma_1,Casablanca,13.4,winter,1
2023-02-01,CEPLATIN,117.9,pharma_16,Rabat,13.4,winter,1
2023-02-01,ANTISTAPH / PENISTAPH,54.1,pharma_19,Casablanca,13.4,winter,0
2023-02-01,HAVRIX (ADULTE),420.0,pharma_6,Casablanca,13.4,winter,0
2023-02-01,SPECTRUM 500,89.0,pharma_15,Casablanca,13.4,winter,1
2023-02-01,AUGMENTIN,168.2,pharma_1,Casablanca,13.4,winter,1
2023-02-01,BREXIN,100.4,pharma_16,Rabat,13.4,winter,1
2023-02-01,MACROMAX,51.0,pharma_1,Casablanca,13.4,winter,1
2023-02-01,FRAGMIN,265.0,pharma_9,Casablanca,13.4,winter,1
2023-02-01,HOMEOPATHIQUES UNITAIRES,13.9,pharma_10,Casablanca,13.4,winter,0
2023-02-01,DECADURABOLIN,51.5,pharma_13,Marrakech,13.4,winter,1
2023-02-01,DONZEP 10 MG,506.0,pharma_14,Tanger,13.4,winter,0
2023-02-01,TERPONE,23.6,pharma_14,Tanger,13.4,winter,1
2023-02-01,PANADOL,10.8,pharma_3,Rabat,13.4,winter,1
2023-02-01,BIOMYLASE,75.0,pharma_15,Casablanca,13.4,winter,0
2023-02-01,DAFLON,99.0,pharma_11,Rabat,13.4,winter,1
2023-02-01,MOLGAM 100 MG,30.0,pharma_12,Marrakech,13.4,winter,1
2023-02-01,REMOX,41.7,pharma_11,Rabat,13.4,winter,1
2023-02-01,AZANTAC,92.1,pharma_7,Marrakech,13.4,winter,1
2023-02-01,POLYSILANE,22.0,pharma_17,Rabat,13.4,winter,1
2023-02-02,FACTIVE 320 MG,284.1,pharma_16,Rabat,13.4,winter,0
2023-02-02,MORPHINE MERAM 1%,235.0,pharma_4,Fes,13.4,winter,1
2023-02-02,EXACYL,44.4,pharma_18,Rabat,13.4,winter,1
2023-02-02,ACETATE SLF153,172.0,pharma_9,Casablanca,13.4,winter,0
2023-02-02,SOMATULINE LP 120 MG,13730.0,pharma_19,Casablanca,13.4,winter,0
2023-02-02,FLUOSEPT,15.0,pharma_9,Casablanca,13.4,winter,1
2023-02-02,CARDURA,140.2,pharma_6,Casablanca,13.4,winter,1
2023-02-02,LANTUS SOLOSTAR,759.0,pharma_14,Tanger,13.4,winter,0
2023-02-02,AVIRO-Z,464.0,pharma_13,Marrakech,13.4,winter,0
2023-02-02,VIVACALCIUM,26.9,pharma_2,Casablanca,13.4,winter,0
2023-02-02,DICLOPHARM,26.2,pharma_3,Rabat,13.4,winter,1
2023-02-02,ALFACAR,81.45,pharma_1,Casablanca,13.4,winter,0
2023-02-02,LESCOL,225.3,pharma_20,Casablanca,13.4,winter,1
2023-02-02,IBUMAC 100 MG/ 5 ML,19.0,pharma_12,Marrakech,13.4,winter,0
2023-02-02,AUREOMYCINE 3%,9.3,pharma_20,Casablanca,13.4,winter,0
2023-02-02,AGLIM 3 MG,90.0,pharma_20,Casablanca,13.4,winter,1
2023-02-02,INIKAL 5 MG,43.0,pharma_17,Rabat,13.4,winter,0
2023-02-02,TRONID,18.0,pharma_5,Rabat,13.4,winter,1
2023-02-02,SPIRIVA,571.0,pharma_12,Marrakech,13.4,winter,1
2023-02-02,STATOR 40 MG,171.0,pharma_7,Marrakech,13.4,winter,0
2023-02-02,ALMIDE,60.2,pharma_3,Rabat,13.4,winter,0
2023-02-02,DUOTRAV,255.0,pharma_5,Rabat,13.4,winter,0
2023-02-02,GEMCITABINE HOSPIRA 200 MG,257.0,pharma_2,Casablanca,13.4,winter,1
2023-02-02,MEBO,140.0,pharma_17,Rabat,13.4,winter,0
2023-02-02,PROPOFAN,25.0,pharma_20,Casablanca,13.4,winter,1
2023-02-02,PRESTOLE,58.7,pharma_10,Casablanca,13.4,winter,0
2023-02-02,ARANESP 10 µG,0.0,pharma_20,Casablanca,13.4,winter,0
2023-02-02,CLOFENE,32.9,pharma_4,Fes,13.4,winter,1
2023-02-02,MAGISTRAL,40.0,pharma_14,Tanger,13.4,winter,0
2023-02-02,TOBREX,26.4,pharma_19,Casablanca,13.4,winter,1
2023-02-02,SAFLU,130.0,pharma_16,Rabat,13.4,winter,0
2023-02-02,APHILAN,14.9,pharma_10,Casablanca,13.4,winter,1
2023-02-02,TOPSYNE NEOMYCINE,24.0,pharma_12,Marrakech,13.4,winter,1
2023-02-02,MIDAZOLAM MYLAN,192.0,pharma_6,Casablanca,13.4,winter,1
2023-02-02,REQUIP 0.25 MG,56.3,pharma_20,Casablanca,13.4,winter,1
2023-02-02,CICADERMA,43.4,pharma_12,Marrakech,13.4,winter,1
2023-02-02,RAMIPRIL WIN,54.0,pharma_20,Casablanca,13.4,winter,0
2023-02-02,CLAVAM,95.0,pharma_19,Casablanca,13.4,winter,0
2023-02-02,LACRYPOS,21.2,pharma_11,Rabat,13.4,winter,0
2023-02-02,IXEL,295.0,pharma_5,Rabat,13.4,winter,0
2023-02-02,POLYTAR AF,121.0,pharma_11,Rabat,13.4,winter,1
2023-02-02,BRONCHATHIOL ENFANT/NOURRISSON,18.65,pharma_13,Marrakech,13.4,winter,1
2023-02-02,TRIFENE,23.5,pharma_5,Rabat,13.4,winter,1
2023-02-02,MACROMAX 200 MG/5ML,73.0,pharma_5,Rabat,13.4,winter,1
2023-02-02,DYNASTAT,457.0,pharma_19,Casablanca,13.4,winter,1
2023-02-02,EXODERIL,39.6,pharma_10,Casablanca,13.4,winter,0
2023-02-02,SOLICAM,58.1,pharma_18,Rabat,13.4,winter,0
2023-02-02,ORALGAN CODEINE,14.0,pharma_18,Rabat,13.4,winter,1
2023-02-02,MYNAZOL,87.0,pharma_2,Casablanca,13.4,winter,0
2023-02-02,TRIXAZOL FORT,44.3,pharma_5,Rabat,13.4,winter,0
2023-02-03,GEPRID,158.4,pharma_7,Marrakech,14.3,winter,0
2023-02-03,CETOLERG,45.0,pharma_2,Casablanca,14.3,winter,1
2023-02-03,REBETOL,3727.0,pharma_8,Marrakech,14.3,winter,1
2023-02-03,HEXOMEDINE TRANSCUTANEE,14.0,pharma_3,Rabat,14.3,winter,0
2023-02-03,VITATLON 500,18.7,pharma_14,Tanger,14.3,winter,1
2023-02-03,NORMACIDE,81.5,pharma_18,Rabat,14.3,winter,0
2023-02-03,SULFAM,25.5,pharma_11,Rabat,14.3,winter,0
2023-02-03,STILNOX CR,122.0,pharma_10,Casablanca,14.3,winter,0
2023-02-03,RETALZEM,77.3,pharma_14,Tanger,14.3,winter,1
2023-02-03,TOTAPEN,14.6,pharma_9,Casablanca,14.3,winter,0
2023-02-03,BICARBONATE SLF307,128.0,pharma_16,Rabat,14.3,winter,1
2023-02-03,VITANEVRIL,30.8,pharma_10,Casablanca,14.3,winter,0
2023-02-03,ZAMOX,167.0,pharma_18,Rabat,14.3,winter,0
2023-02-03,TOPIRAMATE GT 50 MG,41.0,pharma_19,Casablanca,14.3,winter,0
2023-02-03,FLOXAPEN,126.5,pharma_8,Marrakech,14.3,winter,0
2023-02-03,ACIDE SLF275M,144.0,pharma_1,Casablanca,14.3,winter,0
2023-02-03,ANZATAX,2476.0,pharma_9,Casablanca,14.3,winter,1
2023-02-03,BICARBONATE SLF103,128.0,pharma_15,Casablanca,14.3,winter,1
2023-02-03,ISOFRA,21.05,pharma_7,Marrakech,14.3,winter,0
2023-02-03,DURESAN,5.6,pharma_10,Casablanca,14.3,winter,0
2023-02-03,ALDOMET,56.2,pharma_12,Marrakech,14.3,winter,1
2023-02-03,BACTALL,63.0,pharma_3,Rabat,14.3,winter,0
2023-02-03,LEVITRA,98.0,pharma_6,Casablanca,14.3,winter,1
2023-02-03,TROPHIRES NOURRISSONS,10.0,pharma_13,Marrakech,14.3,winter,0
2023-02-03,DORMICUM,194.8,pharma_1,Casablanca,14.3,winter,1
2023-02-03,ARCOXIA,268.0,pharma_11,Rabat,14.3,winter,1
2023-02-03,"INNOHEP 18 000 UI ANTI-XA/0,9 ML",480.1,pharma_2,Casablanca,14.3,winter,1
2023-02-03,BIOTIC PLUS,219.3,pharma_20,Casablanca,14.3,winter,0
2023-02-03,GENTAL,21.4,pharma_5,Rabat,14.3,winter,0
2023-02-03,LESCOL,123.9,pharma_16,Rabat,14.3,winter,0
2023-02-03,DECAPEPTYL,467.0,pharma_6,Casablanca,14.3,winter,0
2023-02-03,ESAC 20 MG,88.3,pharma_5,Rabat,14.3,winter,1
2023-02-03,SAIZEN CLICKEAZY,2100.0,pharma_16,Rabat,14.3,winter,0
2023-02-03,ACNO 10 MG,55.8,pharma_11,Rabat,14.3,winter,0
2023-02-03,TREMADOL,44.0,pharma_16,Rabat,14.3,winter,1
2023-02-03,FLONOX,43.2,pharma_6,Casablanca,14.3,winter,0
