date;drug_name;price;pharmacy_id;region;temperature;season
31/01/2023;ERLUS 2.5MG/5ML;25.0;pharma_7;Marrakech;12.6;winter
31/01/2023;EXFORGE 10 MG/160 MG;361.0;pharma_6;Marrakech;12.6;winter
31/01/2023;IBUMAC 100 MG/ 5 ML;19.0;pharma_15;Rabat;12.6;winter
31/01/2023;NOMYC;25.0;pharma_15;Rabat;12.6;winter
31/01/2023;TREMADOL;44.0;pharma_16;Marrakech;12.6;winter
31/01/2023;ACLASTA 5MG/100ML;0.0;pharma_15;Rabat;12.6;winter
31/01/2023;FLIXOTIDE;125.0;pharma_11;Marrakech;12.6;winter
31/01/2023;DIOVENOR;133.6;pharma_16;Marrakech;12.6;winter
31/01/2023;ACLASTA 5MG/100ML;0.0;pharma_7;Marrakech;12.6;winter
31/01/2023;STALEVO 150/37.5/200 MG;421.3;pharma_9;Fes;12.6;winter
31/01/2023;NOZINAN;24.6;pharma_11;Marrakech;12.6;winter
31/01/2023;GLUCOR;49.7;pharma_7;Marrakech;12.6;winter
31/01/2023;GENTAMEN 80;88.7;pharma_7;Marrakech;12.6;winter
31/01/2023;MEGASFON;22.8;pharma_16;Marrakech;12.6;winter
31/01/2023;SOLACY;37.4;pharma_4;Casablanca;12.6;winter
31/01/2023;ROCEPHIN;295.0;pharma_18;Casablanca;12.6;winter
31/01/2023;ZANIDIP;128.0;pharma_12;Fes;12.6;winter
31/01/2023;ARIXTRA 2.5 MG/0.5 ML;190.0;pharma_11;Marrakech;12.6;winter
31/01/2023;CALCINIB;98.9;pharma_2;Rabat;12.6;winter
31/01/2023;ARTELAC;28.8;pharma_15;Rabat;12.6;winter
31/01/2023;DOLGIT;44.4;pharma_18;Casablanca;12.6;winter
31/01/2023;LEVAMOX;134.8;pharma_12;Fes;12.6;winter
31/01/2023;FURILAN;19.6;pharma_12;Fes;12.6;winter
31/01/2023;NEOCLAV 100 MG/12.5 MG/ ML NOURRISSON;70.0;pharma_19;Fes;12.6;winter
31/01/2023;MICROLAX;21.1;pharma_19;Fes;12.6;winter
31/01/2023;TROXINE;113.0;pharma_7;Marrakech;12.6;winter
31/01/2023;STIMOL;46.0;pharma_1;Casablanca;12.6;winter
31/01/2023;BIPROL POLYMEDIC;72.0;pharma_6;Marrakech;12.6;winter
31/01/2023;DIPREZAR FORT;231.0;pharma_13;Fes;12.6;winter
31/01/2023;AVANDIA;422.8;pharma_18;Casablanca;12.6;winter
31/01/2023;HUMEX MAL DE GORGE MIEL CITRON 20 MG;34.0;pharma_4;Casablanca;12.6;winter
31/01/2023;UN-ALFA 1 µG;172.2;pharma_9;Fes;12.6;winter
31/01/2023;METHOTREXATE BELLON (H);0.0;pharma_18;Casablanca;12.6;winter
31/01/2023;DILATOR;41.2;pharma_1;Casablanca;12.6;winter
31/01/2023;CERVARIX;413.8;pharma_12;Fes;12.6;winter
31/01/2023;DICLOFENAC WIN 1 % GEL;37.5;pharma_14;Tanger;12.6;winter
31/01/2023;WELLBUTRIN XR 300 MG;1299.5;pharma_3;Marrakech;12.6;winter
31/01/2023;AMOXIL;28.9;pharma_20;Casablanca;12.6;winter
31/01/2023;MICROZIDE;61.0;pharma_17;Fes;12.6;winter
31/01/2023;ALLERGODIL;74.5;pharma_9;Fes;12.6;winter
31/01/2023;NOMYC;85.0;pharma_19;Fes;12.6;winter
31/01/2023;HIBOR 3500 UI ANTI XA;104.4;pharma_20;Casablanca;12.6;winter
01/02/2023;SULFOBACTIN;67.8;pharma_2;Rabat;12.4;winter
01/02/2023;PANFUREX;20.0;pharma_8;Tanger;12.4;winter
01/02/2023;AMLODIPINE WIN;64.0;pharma_5;Tanger;12.4;winter
01/02/2023;METFORMINE WIN 500 MG;10.4;pharma_17;Fes;12.4;winter
01/02/2023;TAGAMET;166.35;pharma_13;Fes;12.4;winter
01/02/2023;SANDOSTATINE *;344.0;pharma_19;Fes;12.4;winter
01/02/2023;AMLOR;48.6;pharma_20;Casablanca;12.4;winter
01/02/2023;OKA-TAMOX;152.0;pharma_17;Fes;12.4;winter
01/02/2023;CACIT;107.7;pharma_13;Fes;12.4;winter
01/02/2023;STRESAM;93.8;pharma_5;Tanger;12.4;winter
01/02/2023;FLUMAX 8000 UI ANTI-XA/0.8ML;158.4;pharma_9;Fes;12.4;winter
01/02/2023;VENOFER 100 MG/5ML;507.0;pharma_1;Casablanca;12.4;winter
01/02/2023;BUSCOPAN;11.4;pharma_15;Rabat;12.4;winter
01/02/2023;PROGESTERONE RETARD PHARLON;66.3;pharma_6;Marrakech;12.4;winter
01/02/2023;TRIACEPHINE PHARMA5 I.M;114.3;pharma_7;Marrakech;12.4;winter
01/02/2023;HYDRACORT;40.4;pharma_5;Tanger;12.4;winter
01/02/2023;TAMIK;76.7;pharma_1;Casablanca;12.4;winter
01/02/2023;COVERSYL;172.6;pharma_3;Marrakech;12.4;winter
01/02/2023;MERCILON;58.0;pharma_2;Rabat;12.4;winter
01/02/2023;PERFALGAN 10 MG/ML NOURRISSONS ET ENFANT;278.0;pharma_10;Marrakech;12.4;winter
01/02/2023;POLARAMINE;17.15;pharma_7;Marrakech;12.4;winter
01/02/2023;AEROMAX;190.0;pharma_14;Tanger;12.4;winter
01/02/2023;ZYRTEC;31.9;pharma_6;Marrakech;12.4;winter
01/02/2023;ORADEXON ELIXIR;16.3;pharma_15;Rabat;12.4;winter
01/02/2023;DEXAMETHASONE MYLAN;272.0;pharma_5;Tanger;12.4;winter
01/02/2023;LORASEC;21.4;pharma_11;Marrakech;12.4;winter
01/02/2023;UTROGESTAN;95.0;pharma_13;Fes;12.4;winter
01/02/2023;ONIFINE;237.0;pharma_8;Tanger;12.4;winter
01/02/2023;NORMACOL LAVEMENT AD;26.5;pharma_15;Rabat;12.4;winter
01/02/2023;BOTOX;3200.0;pharma_8;Tanger;12.4;winter
01/02/2023;FLUCONAZOLE WIN 150 MG;19.9;pharma_13;Fes;12.4;winter
01/02/2023;ZYLORIC;46.7;pharma_1;Casablanca;12.4;winter
01/02/2023;SELSUN;46.7;pharma_7;Marrakech;12.4;winter
01/02/2023;ALFAMOX;65.0;pharma_8;Tanger;12.4;winter
01/02/2023;MEDIZAPIN 2.5MG;195.0;pharma_18;Casablanca;12.4;winter
01/02/2023;TARMED;107.8;pharma_14;Tanger;12.4;winter
01/02/2023;ARAVA;721.0;pharma_8;Tanger;12.4;winter
01/02/2023;CEFTRIAXONE MYLAN IM 500 MG/2 ML;73.0;pharma_12;Fes;12.4;winter
01/02/2023;STREPTOCID;58.8;pharma_15;Rabat;12.4;winter
01/02/2023;MENCEVAX ACWY;176.4;pharma_1;Casablanca;12.4;winter
01/02/2023;GEMZAR;1200.0;pharma_8;Tanger;12.4;winter
01/02/2023;CAMPTO;1313.0;pharma_19;Fes;12.4;winter
01/02/2023;AVANDAMET;112.0;pharma_10;Marrakech;12.4;winter
01/02/2023;FLUORO URACILE ICN;257.0;pharma_7;Marrakech;12.4;winter
01/02/2023;ACUPAXIL-30;430.0;pharma_16;Marrakech;12.4;winter
01/02/2023;CARBOPLATINE DBL;1493.0;pharma_18;Casablanca;12.4;winter
01/02/2023;DUOTRAV;255.0;pharma_15;Rabat;12.4;winter
01/02/2023;ETOPOSIDE COOPER;118.0;pharma_3;Marrakech;12.4;winter
01/02/2023;HICONCIL;43.3;pharma_19;Fes;12.4;winter
01/02/2023;INTETRIX;60.0;pharma_7;Marrakech;12.4;winter
02/02/2023;HEXABRIX;674.1;pharma_9;Fes;12.8;winter
02/02/2023;VAXIGRIP;1234.0;pharma_18;Casablanca;12.8;winter
02/02/2023;NAPROSYNE;53.1;pharma_1;Casablanca;12.8;winter
02/02/2023;ORAPRED 5 MG;20.0;pharma_11;Marrakech;12.8;winter
02/02/2023;GENTALLINE;27.1;pharma_18;Casablanca;12.8;winter
02/02/2023;METHYLPREDNISOLONE MYLAN;421.0;pharma_11;Marrakech;12.8;winter
02/02/2023;ANGI -SPRAY;53.3;pharma_19;Fes;12.8;winter
02/02/2023;PRESTOLE;58.7;pharma_9;Fes;12.8;winter
02/02/2023;NEUROCYNESINE;43.6;pharma_14;Tanger;12.8;winter
02/02/2023;APIDRA;235.0;pharma_9;Fes;12.8;winter
02/02/2023;CUTIVATE;34.7;pharma_6;Marrakech;12.8;winter
02/02/2023;EFFIPRED;28.0;pharma_8;Tanger;12.8;winter
02/02/2023;DIVARIUS 20 MG;0.0;pharma_18;Casablanca;12.8;winter
02/02/2023;LAMIVIR;45.4;pharma_3;Marrakech;12.8;winter
02/02/2023;VANCOCINE;244.3;pharma_20;Casablanca;12.8;winter
02/02/2023;LOVENOX;455.0;pharma_14;Tanger;12.8;winter
02/02/2023;CLIMASTON;92.0;pharma_3;Marrakech;12.8;winter
02/02/2023;AVLOCARDYL;21.6;pharma_1;Casablanca;12.8;winter
02/02/2023;TEMODAL;219.0;pharma_3;Marrakech;12.8;winter
02/02/2023;AGLIM 2 MG;36.0;pharma_16;Marrakech;12.8;winter
02/02/2023;PIZEDA;84.15;pharma_13;Fes;12.8;winter
02/02/2023;SOCLAV;124.0;pharma_3;Marrakech;12.8;winter
02/02/2023;ANDROTARDYL;40.0;pharma_15;Rabat;12.8;winter
02/02/2023;HEXAPNEUMINE ENF;16.2;pharma_9;Fes;12.8;winter
02/02/2023;CELESTENE;49.2;pharma_17;Fes;12.8;winter
02/02/2023;NAPROXENE PHARMA FORT;34.0;pharma_7;Marrakech;12.8;winter
02/02/2023;PANADOL;10.6;pharma_2;Rabat;12.8;winter
02/02/2023;STALEVO 150/37.5/200 MG;421.3;pharma_3;Marrakech;12.8;winter
02/02/2023;ZANIDIP;128.0;pharma_20;Casablanca;12.8;winter
02/02/2023;MAZAX 500 MG;60.0;pharma_17;Fes;12.8;winter
02/02/2023;NOMYC;42.5;pharma_11;Marrakech;12.8;winter
02/02/2023;SOLACY;37.4;pharma_7;Marrakech;12.8;winter
02/02/2023;LIFONGID;59.0;pharma_1;Casablanca;12.8;winter
02/02/2023;GONAL-F 1050 UI;4055.8;pharma_8;Tanger;12.8;winter
02/02/2023;ATHYMIL;98.3;pharma_2;Rabat;12.8;winter
02/02/2023;ODRIK;39.9;pharma_17;Fes;12.8;winter
02/02/2023;STATOR 20 MG;170.0;pharma_4;Casablanca;12.8;winter
02/02/2023;METALYSE 10000 U;0.0;pharma_14;Tanger;12.8;winter
02/02/2023;NORMACIDE;81.5;pharma_4;Casablanca;12.8;winter
02/02/2023;ONDANSETRON AGUETTANT 2 MG/ML;522.0;pharma_13;Fes;12.8;winter
02/02/2023;HYPNOMIDATE;249.6;pharma_5;Tanger;12.8;winter
02/02/2023;NALGESIC;30.6;pharma_18;Casablanca;12.8;winter
02/02/2023;PRAVASTATINE GT;220.0;pharma_11;Marrakech;12.8;winter
02/02/2023;AVIRO-Z;464.0;pharma_4;Casablanca;12.8;winter
02/02/2023;BIAFINE;76.0;pharma_15;Rabat;12.8;winter
02/02/2023;FUNGIZONE;54.6;pharma_5;Tanger;12.8;winter
02/02/2023;SILDENAFIL WIN 100 MG;82.5;pharma_6;Marrakech;12.8;winter
02/02/2023;METHOTREXATE BELLON;21.2;pharma_18;Casablanca;12.8;winter
02/02/2023;AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN;378.0;pharma_13;Fes;12.8;winter
02/02/2023;SERETIDE 250;218.0;pharma_18;Casablanca;12.8;winter
03/02/2023;AMOXIL;28.9;pharma_14;Tanger;12.5;winter
03/02/2023;ISKEDYL FORT;123.9;pharma_15;Rabat;12.5;winter
03/02/2023;PRISDAL;288.0;pharma_20;Casablanca;12.5;winter
03/02/2023;IRINOTECAN COOPER;506.0;pharma_17;Fes;12.5;winter
03/02/2023;AVLOCAN;30.0;pharma_17;Fes;12.5;winter
03/02/2023;AZANTAC;92.1;pharma_19;Fes;12.5;winter
03/02/2023;THIOBACTIN;222.0;pharma_10;Marrakech;12.5;winter
03/02/2023;TIMOPTOL;50.9;pharma_3;Marrakech;12.5;winter
03/02/2023;PROFLOX;35.0;pharma_18;Casablanca;12.5;winter
03/02/2023;BETOPTIC;61.1;pharma_5;Tanger;12.5;winter
03/02/2023;EPHEDRYL;17.25;pharma_11;Marrakech;12.5;winter
03/02/2023;CEFTRIAXONE MYLAN 1G/10ML;114.3;pharma_17;Fes;12.5;winter
03/02/2023;BICALUTAMIDE GT 150 MG;3390.6;pharma_9;Fes;12.5;winter
03/02/2023;NURABOL;12.15;pharma_12;Fes;12.5;winter
03/02/2023;FACTIVE 320 MG;213.5;pharma_1;Casablanca;12.5;winter
03/02/2023;STALEVO 150/37.5/200 MG;1232.8;pharma_5;Tanger;12.5;winter
03/02/2023;FRAXIPARINE;245.6;pharma_7;Marrakech;12.5;winter
03/02/2023;TRICEF IM;58.0;pharma_9;Fes;12.5;winter
03/02/2023;MEDIVEINE;62.4;pharma_11;Marrakech;12.5;winter
03/02/2023;THEOSTAT LP;17.5;pharma_12;Fes;12.5;winter
03/02/2023;ACNO 20 MG;106.2;pharma_14;Tanger;12.5;winter
03/02/2023;CATAPRESSAN;25.4;pharma_11;Marrakech;12.5;winter
03/02/2023;VEPESIDE;0.0;pharma_12;Fes;12.5;winter
03/02/2023;CIALIS;310.0;pharma_9;Fes;12.5;winter
03/02/2023;S-CITAP 20 MG;193.0;pharma_1;Casablanca;12.5;winter
03/02/2023;NOMYC;25.0;pharma_7;Marrakech;12.5;winter
03/02/2023;ANDROCUR;201.0;pharma_6;Marrakech;12.5;winter
03/02/2023;DIERGO SPRAY;81.8;pharma_16;Marrakech;12.5;winter
03/02/2023;EFFIPRED;21.6;pharma_9;Fes;12.5;winter
03/02/2023;HEXOMEDINE;14.0;pharma_3;Marrakech;12.5;winter
03/02/2023;ULCEMAT;35.7;pharma_17;Fes;12.5;winter
03/02/2023;AGLIM 4 MG;110.7;pharma_5;Tanger;12.5;winter
03/02/2023;DIURIMAT 1.5 MG LP;32.5;pharma_9;Fes;12.5;winter
03/02/2023;SPECTRUM;159.0;pharma_16;Marrakech;12.5;winter
03/02/2023;CELEBREX;89.0;pharma_6;Marrakech;12.5;winter
03/02/2023;VALIUM;24.3;pharma_5;Tanger;12.5;winter
03/02/2023;ETHAMBUTOL PHARMA;35.7;pharma_9;Fes;12.5;winter
03/02/2023;MICARDIS;276.0;pharma_8;Tanger;12.5;winter
03/02/2023;BRONCHOKOD SANS SUCRE;22.95;pharma_14;Tanger;12.5;winter
03/02/2023;IMATINIB COOPER;3800.0;pharma_1;Casablanca;12.5;winter
03/02/2023;AMAREL;61.8;pharma_2;Rabat;12.5;winter
03/02/2023;YRANICID ARSENICAL PATE;250.0;pharma_4;Casablanca;12.5;winter
03/02/2023;TOPLEXIL;15.7;pharma_10;Marrakech;12.5;winter
03/02/2023;GEPRID;45.0;pharma_4;Casablanca;12.5;winter
03/02/2023;CIPROFLOXACINE WIN 250 MG;63.4;pharma_2;Rabat;12.5;winter
03/02/2023;DIFFERINE;102.0;pharma_11;Marrakech;12.5;winter
03/02/2023;COVERSYL;232.4;pharma_20;Casablanca;12.5;winter
03/02/2023;TRIAXON 1G I.V.;114.3;pharma_4;Casablanca;12.5;winter
03/02/2023;MUCOSTEINE;37.2;pharma_6;Marrakech;12.5;winter
03/02/2023;VISKEN QUINZE;119.7;pharma_20;Casablanca;12.5;winter
04/02/2023;CRESTOR;453.0;pharma_12;Fes;16.3;winter
04/02/2023;TRIELLA;41.7;pharma_10;Marrakech;16.3;winter
04/02/2023;METHOTREXATE BELLON;21.2;pharma_13;Fes;16.3;winter
04/02/2023;MENOPUR;1560.0;pharma_6;Marrakech;16.3;winter
04/02/2023;MORPHINE SOTHEMA 30MG/ML;0.0;pharma_10;Marrakech;16.3;winter
04/02/2023;KETALGIC LP 200 MG;71.0;pharma_18;Casablanca;16.3;winter
04/02/2023;ANXIOL;36.7;pharma_8;Tanger;16.3;winter
04/02/2023;VALIUM;21.4;pharma_16;Marrakech;16.3;winter
04/02/2023;TEGUMA;70.0;pharma_20;Casablanca;16.3;winter
04/02/2023;CHOLESTIN 10 MG;85.0;pharma_4;Casablanca;16.3;winter
04/02/2023;XYTENOL;122.4;pharma_17;Fes;16.3;winter
04/02/2023;RODAL;45.0;pharma_13;Fes;16.3;winter
04/02/2023;BRONCHOFLUIDE;18.35;pharma_8;Tanger;16.3;winter
04/02/2023;OEDES;42.0;pharma_8;Tanger;16.3;winter
04/02/2023;VENTOLINE;18.7;pharma_18;Casablanca;16.3;winter
04/02/2023;OKA-PACLITAXEL;527.0;pharma_15;Rabat;16.3;winter
04/02/2023;CONVERTAL;164.2;pharma_18;Casablanca;16.3;winter
04/02/2023;TIAFLAM 100MG;26.0;pharma_3;Marrakech;16.3;winter
04/02/2023;FRAXIPARINE;134.0;pharma_12;Fes;16.3;winter
04/02/2023;DICLOBERL;20.0;pharma_11;Marrakech;16.3;winter
04/02/2023;OMEPRAL;35.2;pharma_10;Marrakech;16.3;winter
04/02/2023;RENITEC;51.8;pharma_2;Rabat;16.3;winter
04/02/2023;ACNO 20 MG;202.0;pharma_4;Casablanca;16.3;winter
04/02/2023;OPTICILLINE;21.8;pharma_1;Casablanca;16.3;winter
04/02/2023;FACTIVE 320 MG;213.5;pharma_4;Casablanca;16.3;winter
04/02/2023;DIPREZAR FORT;231.0;pharma_14;Tanger;16.3;winter
04/02/2023;DIOVENOR;133.6;pharma_6;Marrakech;16.3;winter
04/02/2023;ESTRAPATCH 40 µG/24 HEURES;95.5;pharma_17;Fes;16.3;winter
04/02/2023;PREDNISOLONE WIN;35.5;pharma_8;Tanger;16.3;winter
04/02/2023;ACTONEL PLUS CALCIUM D;526.8;pharma_4;Casablanca;16.3;winter
04/02/2023;OVESTIN;81.8;pharma_20;Casablanca;16.3;winter
04/02/2023;OSPEN;34.0;pharma_9;Fes;16.3;winter
04/02/2023;ACEPRIL;44.0;pharma_19;Fes;16.3;winter
04/02/2023;MARVIL;80.0;pharma_4;Casablanca;16.3;winter
04/02/2023;INALAP 20 MG;157.0;pharma_4;Casablanca;16.3;winter
04/02/2023;FRAKIDEX POMMADE;23.8;pharma_10;Marrakech;16.3;winter
04/02/2023;JEVTANA 60MG/1.5ML;0.0;pharma_4;Casablanca;16.3;winter
04/02/2023;BIAFINE;44.0;pharma_12;Fes;16.3;winter
04/02/2023;BRONCOLIBER ADULTE;51.0;pharma_18;Casablanca;16.3;winter
04/02/2023;MODINE;162.4;pharma_4;Casablanca;16.3;winter
04/02/2023;TRIATEC;122.1;pharma_11;Marrakech;16.3;winter
04/02/2023;DANTRON;643.0;pharma_6;Marrakech;16.3;winter
04/02/2023;AMODEX;38.9;pharma_9;Fes;16.3;winter
04/02/2023;RINOCLENIL 50 MCG;71.2;pharma_2;Rabat;16.3;winter
04/02/2023;STREPTOCID;15.3;pharma_6;Marrakech;16.3;winter
04/02/2023;ZELDOX;378.0;pharma_18;Casablanca;16.3;winter
04/02/2023;AMODEX;15.1;pharma_6;Marrakech;16.3;winter
04/02/2023;AVANDAMET;112.0;pharma_20;Casablanca;16.3;winter
04/02/2023;FOSTIMON 150 UI/ML;1434.0;pharma_6;Marrakech;16.3;winter
04/02/2023;VITAMINE C;14.8;pharma_20;Casablanca;16.3;winter
05/02/2023;CO-TRIM;21.2;pharma_14;Tanger;8.8;winter
05/02/2023;AMCARD;15.0;pharma_6;Marrakech;8.8;winter
05/02/2023;PRAMIDOL;11.9;pharma_1;Casablanca;8.8;winter
05/02/2023;EBETAXEL;1563.0;pharma_16;Marrakech;8.8;winter
05/02/2023;CHLORURE DE SODIUM 0.9%;20.6;pharma_8;Tanger;8.8;winter
05/02/2023;FRAXIPARINE;76.5;pharma_8;Tanger;8.8;winter
05/02/2023;ICAZ LP;118.1;pharma_3;Marrakech;8.8;winter
05/02/2023;DENORAL ENFANT;14.3;pharma_2;Rabat;8.8;winter
05/02/2023;DAONIL;66.3;pharma_15;Rabat;8.8;winter
05/02/2023;MADECASSOL;24.0;pharma_19;Fes;8.8;winter
05/02/2023;AULIN;66.3;pharma_4;Casablanca;8.8;winter
05/02/2023;LILLYPEN NPH;112.4;pharma_10;Marrakech;8.8;winter
05/02/2023;PLASTENAN NEO;13.05;pharma_16;Marrakech;8.8;winter
05/02/2023;PERVITAL;24.75;pharma_6;Marrakech;8.8;winter
05/02/2023;FLUDARA;4940.0;pharma_7;Marrakech;8.8;winter
05/02/2023;ZITHROMAX;79.7;pharma_5;Tanger;8.8;winter
05/02/2023;ERACID;139.5;pharma_15;Rabat;8.8;winter
05/02/2023;ACLAV;106.5;pharma_15;Rabat;8.8;winter
05/02/2023;ZYRTEC;31.9;pharma_3;Marrakech;8.8;winter
05/02/2023;MACROMAX;135.0;pharma_5;Tanger;8.8;winter
05/02/2023;CIFLOXINE;120.0;pharma_5;Tanger;8.8;winter
05/02/2023;XENID;27.0;pharma_1;Casablanca;8.8;winter
05/02/2023;MONO-TILDIEM LP;181.4;pharma_5;Tanger;8.8;winter
05/02/2023;RADIOSELECTAN URINAIRE ET VASCULAIRE;136.8;pharma_11;Marrakech;8.8;winter
05/02/2023;ORGALUTRAN;512.6;pharma_12;Fes;8.8;winter
05/02/2023;VIVALAN LP;255.9;pharma_6;Marrakech;8.8;winter
05/02/2023;ZEPAM;34.7;pharma_16;Marrakech;8.8;winter
05/02/2023;WELLBUTRIN XR 300 MG;117.9;pharma_5;Tanger;8.8;winter
05/02/2023;ZOLAM;72.0;pharma_7;Marrakech;8.8;winter
05/02/2023;DILATOR;167.4;pharma_11;Marrakech;8.8;winter
05/02/2023;FLOCIP;79.5;pharma_10;Marrakech;8.8;winter
05/02/2023;ALDYZINE;260.0;pharma_11;Marrakech;8.8;winter
05/02/2023;ATROPINE PROMOPHARM 0,50 MG;18.85;pharma_8;Tanger;8.8;winter
05/02/2023;MYCOSIL;36.65;pharma_15;Rabat;8.8;winter
05/02/2023;TEMODAL;3156.0;pharma_8;Tanger;8.8;winter
05/02/2023;APIDRA;98.4;pharma_13;Fes;8.8;winter
05/02/2023;FELDENE;56.9;pharma_2;Rabat;8.8;winter
05/02/2023;VIVALAN LP;255.9;pharma_8;Tanger;8.8;winter
05/02/2023;EPHEDRYL;17.85;pharma_17;Fes;8.8;winter
05/02/2023;FRAKIDEX COLLYRE;39.6;pharma_3;Marrakech;8.8;winter
05/02/2023;ZYRDOL 125 MG/5ML;22.0;pharma_8;Tanger;8.8;winter
05/02/2023;ABBOTICINE;26.8;pharma_10;Marrakech;8.8;winter
05/02/2023;ISKEDYL;50.4;pharma_6;Marrakech;8.8;winter
05/02/2023;DECADURABOLIN;51.5;pharma_18;Casablanca;8.8;winter
05/02/2023;VIRAFERON PEG;0.0;pharma_5;Tanger;8.8;winter
05/02/2023;PREGNYL;77.0;pharma_2;Rabat;8.8;winter
05/02/2023;NUPENTIN;122.0;pharma_17;Fes;8.8;winter
05/02/2023;SOMATULINE LP 30 MG;6437.0;pharma_20;Casablanca;8.8;winter
05/02/2023;DILATOR;73.4;pharma_14;Tanger;8.8;winter
05/02/2023;ZELDOX;378.0;pharma_2;Rabat;8.8;winter
06/02/2023;GEOMYCINE;9.0;pharma_15;Rabat;9.9;winter
06/02/2023;BRONCHOFLUIDE SANS SUCRE;39.3;pharma_15;Rabat;9.9;winter
06/02/2023;MABTHERA;5842.0;pharma_15;Rabat;9.9;winter
06/02/2023;NEUPOGEN;973.0;pharma_10;Marrakech;9.9;winter
06/02/2023;CARVEDILOL GT;31.0;pharma_16;Marrakech;9.9;winter
06/02/2023;URISPAS;81.6;pharma_8;Tanger;9.9;winter
06/02/2023;SPASFON;22.6;pharma_13;Fes;9.9;winter
06/02/2023;PROGRAF;2000.0;pharma_16;Marrakech;9.9;winter
06/02/2023;CARBOPLATINE COOPER;1553.0;pharma_7;Marrakech;9.9;winter
06/02/2023;TRIMEDAT;30.8;pharma_16;Marrakech;9.9;winter
06/02/2023;ONIFINE 1%;58.0;pharma_3;Marrakech;9.9;winter
06/02/2023;PHARMATEX;73.8;pharma_19;Fes;9.9;winter
06/02/2023;CIVASTINE;232.0;pharma_18;Casablanca;9.9;winter
06/02/2023;CLOPIDOGREL GT 75 MG;255.0;pharma_8;Tanger;9.9;winter
06/02/2023;LEVITRA;575.0;pharma_2;Rabat;9.9;winter
06/02/2023;NOCOL;198.0;pharma_5;Tanger;9.9;winter
06/02/2023;AVANDIA;105.7;pharma_17;Fes;9.9;winter
06/02/2023;ZOLTAN;34.8;pharma_9;Fes;9.9;winter
06/02/2023;RIACEN;69.65;pharma_5;Tanger;9.9;winter
06/02/2023;ROVAMYCINE;132.6;pharma_14;Tanger;9.9;winter
06/02/2023;TOTAPEN;51.8;pharma_16;Marrakech;9.9;winter
06/02/2023;TAGAMET;233.7;pharma_13;Fes;9.9;winter
06/02/2023;STEDIRIL;26.95;pharma_2;Rabat;9.9;winter
06/02/2023;FLOCIP;79.5;pharma_3;Marrakech;9.9;winter
06/02/2023;LASILIX SPECIAL;91.8;pharma_20;Casablanca;9.9;winter
06/02/2023;PROFLOX;144.0;pharma_14;Tanger;9.9;winter
06/02/2023;SOLICAM;91.8;pharma_11;Marrakech;9.9;winter
06/02/2023;BROCLAR;31.0;pharma_12;Fes;9.9;winter
06/02/2023;ZOMIG;323.0;pharma_15;Rabat;9.9;winter
06/02/2023;BAUME SLOAN;10.1;pharma_4;Casablanca;9.9;winter
06/02/2023;OSMOTAN G 5%;27.9;pharma_1;Casablanca;9.9;winter
06/02/2023;PROGAST;29.0;pharma_19;Fes;9.9;winter
06/02/2023;NEOMOX;58.1;pharma_16;Marrakech;9.9;winter
06/02/2023;CLORACEF;46.6;pharma_4;Casablanca;9.9;winter
06/02/2023;DIVARIUS 20 MG;0.0;pharma_12;Fes;9.9;winter
06/02/2023;CITROSYL;12.0;pharma_17;Fes;9.9;winter
06/02/2023;LOWRAC;75.0;pharma_3;Marrakech;9.9;winter
06/02/2023;RISPERDAL;577.0;pharma_5;Tanger;9.9;winter
06/02/2023;DIPROSONE;32.5;pharma_8;Tanger;9.9;winter
06/02/2023;ALFAMOX;45.0;pharma_19;Fes;9.9;winter
06/02/2023;TROXINE;203.0;pharma_15;Rabat;9.9;winter
06/02/2023;OMACOR;281.9;pharma_12;Fes;9.9;winter
06/02/2023;NURABOL;15.2;pharma_2;Rabat;9.9;winter
06/02/2023;ATOPIX;48.0;pharma_4;Casablanca;9.9;winter
06/02/2023;HIBOR 2500 UI ANTI XA;57.0;pharma_2;Rabat;9.9;winter
06/02/2023;AMCARD;98.9;pharma_6;Marrakech;9.9;winter
06/02/2023;AMAREL;92.9;pharma_20;Casablanca;9.9;winter
06/02/2023;GALVUS MET 50MG/850MG;392.0;pharma_18;Casablanca;9.9;winter
06/02/2023;VITATLON PLUS;50.0;pharma_9;Fes;9.9;winter
06/02/2023;TAHOR;313.0;pharma_18;Casablanca;9.9;winter
07/02/2023;MACROMAX 200 MG/5ML;73.0;pharma_7;Marrakech;13.2;winter
07/02/2023;ROVAMYCINE;40.3;pharma_7;Marrakech;13.2;winter
07/02/2023;CRESTOR;260.0;pharma_8;Tanger;13.2;winter
07/02/2023;ANAFRANIL;93.0;pharma_1;Casablanca;13.2;winter
07/02/2023;UMILINE PROFIL 30 PEN;104.0;pharma_13;Fes;13.2;winter
07/02/2023;PIROCAM SOTHEMA 20 MG;41.7;pharma_2;Rabat;13.2;winter
07/02/2023;ROFERON-A;764.0;pharma_12;Fes;13.2;winter
07/02/2023;IBUMAC 300 MG LP;42.0;pharma_7;Marrakech;13.2;winter
07/02/2023;CIPROFLOXACINE GT;143.0;pharma_7;Marrakech;13.2;winter
07/02/2023;VALSARTAN WIN 160 MG;104.3;pharma_16;Marrakech;13.2;winter
07/02/2023;BIOTIC PLUS;83.6;pharma_11;Marrakech;13.2;winter
